[2026-04-13 18:33:15,254] INFO - Servidor de soporte gRPC escuchando en puerto 50052
[2026-04-13 18:37:41,125] INFO - Pantalla publica consultada: total=735 altas=5 medias=256 bajas=474
[2026-04-13 18:37:41,154] INFO - desk-2 atendio ticket id=1436 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:41,166] INFO - Pantalla publica consultada: total=734 altas=4 medias=256 bajas=474
[2026-04-13 18:37:41,176] INFO - Ticket creado id=1454 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:41,205] INFO - desk-2 atendio ticket id=1441 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:41,210] INFO - Pantalla publica consultada: total=734 altas=3 medias=256 bajas=475
[2026-04-13 18:37:41,221] INFO - Pantalla publica consultada: total=734 altas=3 medias=256 bajas=475
[2026-04-13 18:37:41,249] INFO - Pantalla publica consultada: total=734 altas=3 medias=256 bajas=475
[2026-04-13 18:37:41,260] INFO - Ticket creado id=1455 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:41,264] INFO - Pantalla publica consultada: total=735 altas=4 medias=256 bajas=475
[2026-04-13 18:37:41,292] INFO - Pantalla publica consultada: total=735 altas=4 medias=256 bajas=475
[2026-04-13 18:37:41,311] INFO - Ticket creado id=1456 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:41,319] INFO - Ticket creado id=1457 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:41,336] INFO - Pantalla publica consultada: total=737 altas=4 medias=257 bajas=476
[2026-04-13 18:37:41,357] INFO - Pantalla publica consultada: total=737 altas=4 medias=257 bajas=476
[2026-04-13 18:37:41,363] INFO - Pantalla publica consultada: total=737 altas=4 medias=257 bajas=476
[2026-04-13 18:37:41,380] INFO - Pantalla publica consultada: total=737 altas=4 medias=257 bajas=476
[2026-04-13 18:37:41,408] INFO - desk-1 atendio ticket id=1442 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:41,417] INFO - desk-3 atendio ticket id=1450 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:41,431] INFO - Ticket creado id=1458 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:41,458] INFO - desk-1 atendio ticket id=1453 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:41,467] INFO - desk-3 atendio ticket id=1455 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:41,475] INFO - Pantalla publica consultada: total=734 altas=0 medias=258 bajas=476
[2026-04-13 18:37:41,508] INFO - Ticket creado id=1459 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:41,517] INFO - Ticket creado id=1460 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:41,527] INFO - desk-2 atendio ticket id=1459 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:41,553] INFO - Pantalla publica consultada: total=735 altas=0 medias=258 bajas=477
[2026-04-13 18:37:41,568] INFO - Ticket creado id=1461 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:41,577] INFO - Ticket creado id=1462 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:41,604] INFO - Ticket creado id=1463 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:41,619] INFO - desk-3 atendio ticket id=1463 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:41,628] INFO - desk-2 atendio ticket id=710 prioridad=media cliente=cliente-2
[2026-04-13 18:37:41,655] INFO - Ticket creado id=1464 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:41,671] INFO - Ticket creado id=1465 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:41,674] INFO - Pantalla publica consultada: total=738 altas=1 medias=260 bajas=477
[2026-04-13 18:37:41,707] INFO - Ticket creado id=1466 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:41,723] INFO - Ticket creado id=1467 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:41,732] INFO - Ticket creado id=1468 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:41,751] INFO - Pantalla publica consultada: total=741 altas=3 medias=260 bajas=478
[2026-04-13 18:37:41,774] INFO - Ticket creado id=1469 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:41,784] INFO - Ticket creado id=1470 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:41,801] INFO - desk-1 atendio ticket id=1465 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:41,825] INFO - desk-3 atendio ticket id=1466 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:41,827] INFO - Pantalla publica consultada: total=741 altas=2 medias=260 bajas=479
[2026-04-13 18:37:41,845] INFO - Pantalla publica consultada: total=741 altas=2 medias=260 bajas=479
[2026-04-13 18:37:41,876] INFO - desk-3 atendio ticket id=1467 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:41,888] INFO - Ticket creado id=1471 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:41,898] INFO - desk-1 atendio ticket id=1469 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:41,927] INFO - desk-3 atendio ticket id=721 prioridad=media cliente=cliente-3
[2026-04-13 18:37:41,940] INFO - Ticket creado id=1472 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:41,949] INFO - desk-1 atendio ticket id=1472 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:41,979] INFO - Ticket creado id=1473 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:41,991] INFO - Ticket creado id=1474 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:42,000] INFO - Ticket creado id=1475 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:42,030] INFO - Ticket creado id=1476 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:42,041] INFO - desk-2 atendio ticket id=732 prioridad=media cliente=cliente-2
[2026-04-13 18:37:42,043] INFO - Pantalla publica consultada: total=742 altas=0 medias=262 bajas=480
[2026-04-13 18:37:42,080] INFO - Ticket creado id=1477 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:42,092] INFO - Ticket creado id=1478 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:42,103] INFO - desk-1 atendio ticket id=1477 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:42,132] INFO - desk-3 atendio ticket id=735 prioridad=media cliente=cliente-2
[2026-04-13 18:37:42,145] INFO - Ticket creado id=1479 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:42,161] INFO - Ticket creado id=1480 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:42,178] INFO - Pantalla publica consultada: total=744 altas=0 medias=263 bajas=481
[2026-04-13 18:37:42,198] INFO - Ticket creado id=1481 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:42,205] INFO - Pantalla publica consultada: total=745 altas=1 medias=263 bajas=481
[2026-04-13 18:37:42,230] INFO - Ticket creado id=1482 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:42,249] INFO - Ticket creado id=1483 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:42,252] INFO - Pantalla publica consultada: total=747 altas=2 medias=263 bajas=482
[2026-04-13 18:37:42,274] INFO - Pantalla publica consultada: total=747 altas=2 medias=263 bajas=482
[2026-04-13 18:37:42,302] INFO - desk-2 atendio ticket id=1481 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:42,304] INFO - Pantalla publica consultada: total=746 altas=1 medias=263 bajas=482
[2026-04-13 18:37:42,324] INFO - Ticket creado id=1484 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:42,354] INFO - desk-2 atendio ticket id=1482 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:42,356] INFO - Pantalla publica consultada: total=746 altas=0 medias=263 bajas=483
[2026-04-13 18:37:42,376] INFO - desk-3 atendio ticket id=737 prioridad=media cliente=cliente-2
[2026-04-13 18:37:42,398] INFO - Pantalla publica consultada: total=745 altas=0 medias=262 bajas=483
[2026-04-13 18:37:42,408] INFO - desk-1 atendio ticket id=738 prioridad=media cliente=cliente-1
[2026-04-13 18:37:42,427] INFO - desk-3 atendio ticket id=743 prioridad=media cliente=cliente-2
[2026-04-13 18:37:42,449] INFO - Ticket creado id=1485 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:42,459] INFO - desk-1 atendio ticket id=1485 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:42,478] INFO - Ticket creado id=1486 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:42,500] INFO - Ticket creado id=1487 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:42,510] INFO - Ticket creado id=1488 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:42,531] INFO - Ticket creado id=1489 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:42,546] INFO - Pantalla publica consultada: total=747 altas=2 medias=261 bajas=484
[2026-04-13 18:37:42,554] INFO - Pantalla publica consultada: total=747 altas=2 medias=261 bajas=484
[2026-04-13 18:37:42,577] INFO - Pantalla publica consultada: total=747 altas=2 medias=261 bajas=484
[2026-04-13 18:37:42,589] INFO - Pantalla publica consultada: total=747 altas=2 medias=261 bajas=484
[2026-04-13 18:37:42,605] INFO - Ticket creado id=1490 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:42,628] INFO - Ticket creado id=1491 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:42,640] INFO - Ticket creado id=1492 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:42,648] INFO - Pantalla publica consultada: total=750 altas=2 medias=262 bajas=486
[2026-04-13 18:37:42,680] INFO - Ticket creado id=1493 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:42,691] INFO - Ticket creado id=1494 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:42,702] INFO - Ticket creado id=1495 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:42,731] INFO - Ticket creado id=1496 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:42,747] INFO - Ticket creado id=1497 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:42,756] INFO - Ticket creado id=1498 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:42,774] INFO - Pantalla publica consultada: total=756 altas=3 medias=265 bajas=488
[2026-04-13 18:37:42,790] INFO - Pantalla publica consultada: total=756 altas=3 medias=265 bajas=488
[2026-04-13 18:37:42,808] INFO - Ticket creado id=1499 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:42,826] INFO - desk-3 atendio ticket id=1486 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:42,842] INFO - Ticket creado id=1500 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:42,860] INFO - Ticket creado id=1501 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:42,869] INFO - Pantalla publica consultada: total=758 altas=3 medias=265 bajas=490
[2026-04-13 18:37:42,893] INFO - desk-2 atendio ticket id=1488 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:42,904] INFO - Pantalla publica consultada: total=757 altas=2 medias=265 bajas=490
[2026-04-13 18:37:42,913] INFO - Pantalla publica consultada: total=757 altas=2 medias=265 bajas=490
[2026-04-13 18:37:42,936] INFO - Pantalla publica consultada: total=757 altas=2 medias=265 bajas=490
[2026-04-13 18:37:42,955] INFO - desk-1 atendio ticket id=1493 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:42,964] INFO - Ticket creado id=1502 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:42,987] INFO - desk-2 atendio ticket id=1501 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:43,006] INFO - desk-1 atendio ticket id=744 prioridad=media cliente=cliente-2
[2026-04-13 18:37:43,008] INFO - Pantalla publica consultada: total=755 altas=0 medias=265 bajas=490
[2026-04-13 18:37:43,031] INFO - Pantalla publica consultada: total=755 altas=0 medias=265 bajas=490
[2026-04-13 18:37:43,057] INFO - Ticket creado id=1503 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:43,059] INFO - Pantalla publica consultada: total=756 altas=0 medias=266 bajas=490
[2026-04-13 18:37:43,082] INFO - Ticket creado id=1504 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:43,101] INFO - Pantalla publica consultada: total=757 altas=1 medias=266 bajas=490
[2026-04-13 18:37:43,110] INFO - Ticket creado id=1505 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:43,133] INFO - desk-2 atendio ticket id=1504 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:43,152] INFO - desk-1 atendio ticket id=753 prioridad=media cliente=cliente-2
[2026-04-13 18:37:43,161] INFO - Ticket creado id=1506 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:43,184] INFO - Ticket creado id=1507 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:43,195] INFO - Pantalla publica consultada: total=758 altas=1 medias=265 bajas=492
[2026-04-13 18:37:43,213] INFO - desk-3 atendio ticket id=1507 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:43,235] INFO - desk-2 atendio ticket id=755 prioridad=media cliente=cliente-1
[2026-04-13 18:37:43,247] INFO - Ticket creado id=1508 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:43,264] INFO - desk-3 atendio ticket id=760 prioridad=media cliente=cliente-3
[2026-04-13 18:37:43,287] INFO - Ticket creado id=1509 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:43,299] INFO - Ticket creado id=1510 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:43,315] INFO - Ticket creado id=1511 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:43,331] INFO - Pantalla publica consultada: total=759 altas=1 medias=263 bajas=495
[2026-04-13 18:37:43,343] INFO - Pantalla publica consultada: total=759 altas=1 medias=263 bajas=495
[2026-04-13 18:37:43,366] INFO - Ticket creado id=1512 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:43,381] INFO - desk-2 atendio ticket id=1511 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:43,385] INFO - Pantalla publica consultada: total=759 altas=0 medias=264 bajas=495
[2026-04-13 18:37:43,417] INFO - Ticket creado id=1513 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:43,433] INFO - desk-2 atendio ticket id=762 prioridad=media cliente=cliente-3
[2026-04-13 18:37:43,443] INFO - Ticket creado id=1514 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:43,469] INFO - Ticket creado id=1515 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:43,485] INFO - Ticket creado id=1516 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:43,496] INFO - Ticket creado id=1517 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:43,513] INFO - Pantalla publica consultada: total=763 altas=0 medias=266 bajas=497
[2026-04-13 18:37:43,530] INFO - Pantalla publica consultada: total=763 altas=0 medias=266 bajas=497
[2026-04-13 18:37:43,540] INFO - Pantalla publica consultada: total=763 altas=0 medias=266 bajas=497
[2026-04-13 18:37:43,557] INFO - Pantalla publica consultada: total=763 altas=0 medias=266 bajas=497
[2026-04-13 18:37:43,585] INFO - Ticket creado id=1518 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:43,606] INFO - Ticket creado id=1519 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:43,616] INFO - Ticket creado id=1520 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:43,638] INFO - Ticket creado id=1521 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:43,658] INFO - Ticket creado id=1522 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:43,668] INFO - desk-3 atendio ticket id=763 prioridad=media cliente=cliente-2
[2026-04-13 18:37:43,682] INFO - Pantalla publica consultada: total=767 altas=0 medias=269 bajas=498
[2026-04-13 18:37:43,712] INFO - Ticket creado id=1523 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:43,722] INFO - Ticket creado id=1524 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:43,734] INFO - desk-2 atendio ticket id=1523 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:43,766] INFO - Ticket creado id=1525 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:43,768] INFO - Pantalla publica consultada: total=769 altas=0 medias=270 bajas=499
[2026-04-13 18:37:43,787] INFO - desk-2 atendio ticket id=764 prioridad=media cliente=cliente-2
[2026-04-13 18:37:43,811] INFO - Pantalla publica consultada: total=768 altas=0 medias=269 bajas=499
[2026-04-13 18:37:43,814] INFO - Pantalla publica consultada: total=768 altas=0 medias=269 bajas=499
[2026-04-13 18:37:43,838] INFO - Ticket creado id=1526 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:43,855] INFO - Pantalla publica consultada: total=769 altas=0 medias=270 bajas=499
[2026-04-13 18:37:43,858] INFO - Pantalla publica consultada: total=769 altas=0 medias=270 bajas=499
[2026-04-13 18:37:43,890] INFO - Ticket creado id=1527 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:43,907] INFO - Ticket creado id=1528 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:43,917] INFO - Ticket creado id=1529 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:43,934] INFO - Pantalla publica consultada: total=772 altas=0 medias=272 bajas=500
[2026-04-13 18:37:43,961] INFO - Ticket creado id=1530 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:43,974] INFO - desk-3 atendio ticket id=765 prioridad=media cliente=cliente-1
[2026-04-13 18:37:43,978] INFO - Pantalla publica consultada: total=772 altas=0 medias=272 bajas=500
[2026-04-13 18:37:44,013] INFO - desk-1 atendio ticket id=769 prioridad=media cliente=cliente-3
[2026-04-13 18:37:44,027] INFO - Ticket creado id=1531 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:44,037] INFO - desk-2 atendio ticket id=775 prioridad=media cliente=cliente-3
[2026-04-13 18:37:44,064] INFO - Ticket creado id=1532 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:44,078] INFO - desk-3 atendio ticket id=776 prioridad=media cliente=cliente-2
[2026-04-13 18:37:44,089] INFO - Ticket creado id=1533 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:44,116] INFO - Ticket creado id=1534 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:44,122] INFO - Pantalla publica consultada: total=773 altas=1 medias=270 bajas=502
[2026-04-13 18:37:44,141] INFO - Ticket creado id=1535 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:44,169] INFO - Ticket creado id=1536 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:44,171] INFO - Pantalla publica consultada: total=775 altas=1 medias=272 bajas=502
[2026-04-13 18:37:44,185] INFO - Pantalla publica consultada: total=775 altas=1 medias=272 bajas=502
[2026-04-13 18:37:44,222] INFO - Ticket creado id=1537 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:44,233] INFO - desk-3 atendio ticket id=1534 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:44,244] INFO - Ticket creado id=1538 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:44,265] INFO - Pantalla publica consultada: total=776 altas=0 medias=273 bajas=503
[2026-04-13 18:37:44,286] INFO - desk-3 atendio ticket id=779 prioridad=media cliente=cliente-2
[2026-04-13 18:37:44,289] INFO - Pantalla publica consultada: total=775 altas=0 medias=272 bajas=503
[2026-04-13 18:37:44,319] INFO - Ticket creado id=1539 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:44,338] INFO - desk-3 atendio ticket id=780 prioridad=media cliente=cliente-3
[2026-04-13 18:37:44,340] INFO - Pantalla publica consultada: total=775 altas=0 medias=271 bajas=504
[2026-04-13 18:37:44,372] INFO - Ticket creado id=1540 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:44,382] INFO - Pantalla publica consultada: total=776 altas=1 medias=271 bajas=504
[2026-04-13 18:37:44,393] INFO - desk-2 atendio ticket id=1540 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:44,424] INFO - desk-1 atendio ticket id=788 prioridad=media cliente=cliente-2
[2026-04-13 18:37:44,434] INFO - Ticket creado id=1541 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:44,437] INFO - Pantalla publica consultada: total=775 altas=0 medias=271 bajas=504
[2026-04-13 18:37:44,476] INFO - Ticket creado id=1542 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:44,487] INFO - desk-3 atendio ticket id=790 prioridad=media cliente=cliente-1
[2026-04-13 18:37:44,489] INFO - Pantalla publica consultada: total=775 altas=0 medias=271 bajas=504
[2026-04-13 18:37:44,528] INFO - Ticket creado id=1543 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:44,539] INFO - Ticket creado id=1544 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:44,549] INFO - Ticket creado id=1545 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:44,579] INFO - Ticket creado id=1546 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:44,590] INFO - Ticket creado id=1547 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:44,602] INFO - Ticket creado id=1548 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:44,633] INFO - Ticket creado id=1549 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:44,638] INFO - Pantalla publica consultada: total=782 altas=2 medias=274 bajas=506
[2026-04-13 18:37:44,656] INFO - desk-2 atendio ticket id=1545 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:44,679] INFO - Pantalla publica consultada: total=781 altas=1 medias=274 bajas=506
[2026-04-13 18:37:44,692] INFO - desk-3 atendio ticket id=1549 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:44,709] INFO - Ticket creado id=1550 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:44,731] INFO - Ticket creado id=1551 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:44,736] INFO - Pantalla publica consultada: total=782 altas=0 medias=274 bajas=508
[2026-04-13 18:37:44,761] INFO - desk-2 atendio ticket id=792 prioridad=media cliente=cliente-2
[2026-04-13 18:37:44,775] INFO - Pantalla publica consultada: total=781 altas=0 medias=273 bajas=508
[2026-04-13 18:37:44,788] INFO - Ticket creado id=1552 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:44,814] INFO - desk-2 atendio ticket id=794 prioridad=media cliente=cliente-2
[2026-04-13 18:37:44,828] INFO - Ticket creado id=1553 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:44,841] INFO - Ticket creado id=1554 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:44,868] INFO - desk-2 atendio ticket id=795 prioridad=media cliente=cliente-1
[2026-04-13 18:37:44,873] INFO - Pantalla publica consultada: total=782 altas=0 medias=273 bajas=509
[2026-04-13 18:37:44,898] INFO - Ticket creado id=1555 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:44,912] INFO - Pantalla publica consultada: total=783 altas=0 medias=273 bajas=510
[2026-04-13 18:37:44,928] INFO - Ticket creado id=1556 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:44,951] INFO - Ticket creado id=1557 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:44,965] INFO - desk-2 atendio ticket id=1556 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:44,981] INFO - Ticket creado id=1558 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:44,995] INFO - Pantalla publica consultada: total=785 altas=0 medias=274 bajas=511
[2026-04-13 18:37:45,008] INFO - Pantalla publica consultada: total=785 altas=0 medias=274 bajas=511
[2026-04-13 18:37:45,033] INFO - Ticket creado id=1559 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:45,045] INFO - Ticket creado id=1560 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:45,061] INFO - Ticket creado id=1561 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:45,084] INFO - Ticket creado id=1562 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:45,089] INFO - Pantalla publica consultada: total=789 altas=2 medias=275 bajas=512
[2026-04-13 18:37:45,113] INFO - Ticket creado id=1563 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:45,138] INFO - Ticket creado id=1564 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:45,148] INFO - Ticket creado id=1565 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:45,166] INFO - desk-2 atendio ticket id=1559 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:45,190] INFO - desk-1 atendio ticket id=1562 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:45,202] INFO - Ticket creado id=1566 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:45,218] INFO - desk-2 atendio ticket id=1566 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:45,233] INFO - Pantalla publica consultada: total=790 altas=0 medias=277 bajas=513
[2026-04-13 18:37:45,255] INFO - Ticket creado id=1567 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:45,272] INFO - Ticket creado id=1568 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:45,286] INFO - Ticket creado id=1569 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:45,307] INFO - Ticket creado id=1570 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:45,324] INFO - desk-2 atendio ticket id=796 prioridad=media cliente=cliente-3
[2026-04-13 18:37:45,330] INFO - Pantalla publica consultada: total=793 altas=0 medias=276 bajas=517
[2026-04-13 18:37:45,359] INFO - Ticket creado id=1571 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:45,377] INFO - desk-2 atendio ticket id=797 prioridad=media cliente=cliente-1
[2026-04-13 18:37:45,387] INFO - Ticket creado id=1572 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:45,411] INFO - desk-3 atendio ticket id=1572 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:45,429] INFO - desk-2 atendio ticket id=798 prioridad=media cliente=cliente-2
[2026-04-13 18:37:45,440] INFO - Ticket creado id=1573 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:45,463] INFO - Ticket creado id=1574 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:45,474] INFO - Pantalla publica consultada: total=794 altas=0 medias=276 bajas=518
[2026-04-13 18:37:45,492] INFO - desk-1 atendio ticket id=802 prioridad=media cliente=cliente-1
[2026-04-13 18:37:45,515] INFO - Ticket creado id=1575 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:45,528] INFO - desk-2 atendio ticket id=805 prioridad=media cliente=cliente-1
[2026-04-13 18:37:45,544] INFO - Ticket creado id=1576 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:45,568] INFO - Ticket creado id=1577 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:45,580] INFO - Ticket creado id=1578 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:45,597] INFO - desk-1 atendio ticket id=1576 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:45,621] INFO - Ticket creado id=1579 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:45,632] INFO - Ticket creado id=1580 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:45,649] INFO - Ticket creado id=1581 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:45,674] INFO - Ticket creado id=1582 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:45,685] INFO - Ticket creado id=1583 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:45,702] INFO - Ticket creado id=1584 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:45,728] INFO - Ticket creado id=1585 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:45,740] INFO - Ticket creado id=1586 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:45,754] INFO - Ticket creado id=1587 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:45,773] INFO - Pantalla publica consultada: total=804 altas=5 medias=276 bajas=523
[2026-04-13 18:37:45,793] INFO - Ticket creado id=1588 cliente=cliente-2 prioridad=baja
